bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,method,object_retention,payload_bytes,psnr,raw_rgb_bytes,region_preservation,relevance_retention,semantic_utility_score,ssim
95.01902262369791,20.076381088532624,0.9437074661254883,datasets\sentinel2_500_patch\images\sentinel2_patch_00025.png,25,jpeg2000_rate_20,1.0,39172,35.40158175912298,786432,0.9568527918781726,0.952754557132721,96.3719177064557,0.9629206480500001
98.39630126953125,62.3558515699334,0.8460131883621216,datasets\sentinel2_500_patch\images\sentinel2_patch_00025.png,25,ccsds_wavelet_proxy_q24,1.0,12612,27.698986634175384,786432,1.0,0.8176800608634949,90.19412875175477,0.8122881492256592
94.99842325846353,19.99369502211827,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00026.png,26,jpeg2000_rate_20,1.0,39334,35.22111525541659,786432,1.0,1.0,100.0,0.9637332041206729
98.3734130859375,61.47842401500938,0.8694557547569275,datasets\sentinel2_500_patch\images\sentinel2_patch_00026.png,26,ccsds_wavelet_proxy_q24,1.0,12792,27.595293547683916,786432,1.0,0.8624763488769531,92.02775716781618,0.8141166982383536
95.00109354654947,20.00437514308244,0.9805920124053955,datasets\sentinel2_500_patch\images\sentinel2_patch_00027.png,27,jpeg2000_rate_20,1.0,39313,35.87206363160722,786432,1.0,0.9873592853546143,98.97086620330812,0.9619888065452767
98.27766418457031,58.06068660022149,0.8075320720672607,datasets\sentinel2_500_patch\images\sentinel2_patch_00027.png,27,ccsds_wavelet_proxy_q24,1.0,13545,27.89214522586184,786432,1.0,0.7900561690330505,88.10240626335145,0.8002790079878286
95.01177469889322,20.047209972214432,0.9807816743850708,datasets\sentinel2_500_patch\images\sentinel2_patch_00028.png,28,jpeg2000_rate_20,1.0,39229,35.51559622420117,786432,1.0,0.9884164929389954,98.99959683418275,0.9619899169886762
98.10002644856772,52.63231160487217,0.8978472352027893,datasets\sentinel2_500_patch\images\sentinel2_patch_00028.png,28,ccsds_wavelet_proxy_q24,0.0,14942,27.689402348718165,786432,1.0,0.9036115407943726,63.98612022399903,0.8049029876438144
95.001220703125,20.004884004884005,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00029.png,29,jpeg2000_rate_20,1.0,39312,35.4392022366796,786432,1.0,1.0,100.0,0.9689782243088703
97.94845581054688,48.74377091855708,0.7996238470077515,datasets\sentinel2_500_patch\images\sentinel2_patch_00029.png,29,ccsds_wavelet_proxy_q24,1.0,16134,27.803475699607766,786432,1.0,0.8040666580200195,88.06628704071045,0.8476009035992788
95.01876831054688,20.07535610353806,0.985719621181488,datasets\sentinel2_500_patch\images\sentinel2_patch_00030.png,30,jpeg2000_rate_20,1.0,39174,34.83687789193396,786432,1.0,0.9912126064300537,99.25303697586062,0.9659219039981297
97.70431518554688,43.55998670654702,0.8048107624053955,datasets\sentinel2_500_patch\images\sentinel2_patch_00030.png,30,ccsds_wavelet_proxy_q24,1.0,18054,27.519218848053228,786432,1.0,0.8107773661613464,88.40797781944276,0.8444918207350608
95.01571655273438,20.06306444206337,0.9551445841789246,datasets\sentinel2_500_patch\images\sentinel2_patch_00031.png,31,jpeg2000_rate_20,1.0,39198,35.610717818586565,786432,0.9167701863354037,0.9516060948371887,96.40560712725481,0.9702020664492778
97.96396891276041,49.11516362727954,0.7883216738700867,datasets\sentinel2_500_patch\images\sentinel2_patch_00031.png,31,ccsds_wavelet_proxy_q24,1.0,16012,27.845075755736307,786432,1.0,0.7941570281982422,87.41600751876832,0.8485245337551583
95.01813252766928,20.072794098879502,0.9715349674224854,datasets\sentinel2_500_patch\images\sentinel2_patch_00032.png,32,jpeg2000_rate_20,1.0,39179,25.67620522468362,786432,0.8690311467540169,0.9740976691246033,97.03366354693166,0.965802726184958
87.50902811686197,8.00578217096088,0.923136293888092,datasets\sentinel2_500_patch\images\sentinel2_patch_00032.png,32,ccsds_wavelet_proxy_q24,0.8421052631578947,98233,24.009820419599386,786432,0.8329144664388783,0.9261925220489502,89.04160475562833,0.9608425295480416
95.05449930826822,20.220399557761038,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00033.png,33,jpeg2000_rate_20,1.0,38893,25.241579273230776,786432,1.0,1.0,100.0,0.9614561947156027
87.08521525065103,7.743063623653585,0.9713595509529114,datasets\sentinel2_500_patch\images\sentinel2_patch_00033.png,33,ccsds_wavelet_proxy_q24,0.7142857142857143,101566,23.817033432953725,786432,0.9506712172923777,0.9538010358810425,88.86568635723253,0.9586027243523437
95.05335489908853,20.2157215567323,0.9681485295295715,datasets\sentinel2_500_patch\images\sentinel2_patch_00034.png,34,jpeg2000_rate_20,1.0,38902,25.115374881594335,786432,0.8498141559499911,0.9592702984809875,96.40948871030254,0.962551022691768
86.76859537760416,7.557776581840548,0.9776397943496704,datasets\sentinel2_500_patch\images\sentinel2_patch_00034.png,34,ccsds_wavelet_proxy_q24,0.5,104056,23.7708339134825,786432,1.0,0.9815194010734558,83.73597979545593,0.9609649945804636
95.03822326660156,20.154070884908126,0.9760016202926636,datasets\sentinel2_500_patch\images\sentinel2_patch_00035.png,35,jpeg2000_rate_20,1.0,39021,25.75091144757851,786432,0.9084822762866878,0.9824922680854797,97.77473293628303,0.9644096552734046
87.66593933105469,8.10762997556676,0.8771569728851318,datasets\sentinel2_500_patch\images\sentinel2_patch_00035.png,35,ccsds_wavelet_proxy_q24,0.9444444444444444,96999,24.013520196658845,786432,0.7388068623348676,0.892456591129303,88.65681269467336,0.9582609881815314
95.00007629394531,20.000305180437934,0.9806613922119141,datasets\sentinel2_500_patch\images\sentinel2_patch_00036.png,36,jpeg2000_rate_20,1.0,39321,25.539237432932765,786432,0.9242712456943087,0.9913378357887268,98.29592486119421,0.9656082831090343
87.1423085530599,7.777445928973368,0.9547960162162781,datasets\sentinel2_500_patch\images\sentinel2_patch_00036.png,36,ccsds_wavelet_proxy_q24,0.5882352941176471,101117,23.900018148022653,786432,0.9724949874042466,0.949179470539093,84.54743875700488,0.9605267151353798
95.00897725423178,20.035973605768007,0.9920328259468079,datasets\sentinel2_500_patch\images\sentinel2_patch_00037.png,37,jpeg2000_rate_20,1.0,39251,25.40974719105799,786432,0.9453216256494945,0.994620680809021,99.0269429105477,0.9606611211898601
87.29756673177084,7.8725074077040125,0.9868142604827881,datasets\sentinel2_500_patch\images\sentinel2_patch_00037.png,37,ccsds_wavelet_proxy_q24,0.8421052631578947,99896,23.92137659979131,786432,1.0,0.9825459718704224,94.38664775145682,0.9572706565211002
95.00147501627603,20.005901806156196,0.9906175136566162,datasets\sentinel2_500_patch\images\sentinel2_patch_00038.png,38,jpeg2000_rate_20,1.0,39310,25.00823929136445,786432,0.8887056883759274,0.9779160022735596,98.07007747549514,0.9600032404840116
86.59820556640625,7.461687350563588,0.9374463558197021,datasets\sentinel2_500_patch\images\sentinel2_patch_00038.png,38,ccsds_wavelet_proxy_q24,0.55,105396,23.775051052668644,786432,0.8545432610138137,0.925781786441803,81.0589225717623,0.9593088447335488
94.99842325846353,19.99369502211827,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00039.png,39,jpeg2000_rate_20,0.8571428571428571,39334,25.61267242763217,786432,0.9376138610023644,0.9893581867218018,94.87758805874542,0.9618651166852351
87.62791951497397,8.082714958169747,0.9788108468055725,datasets\sentinel2_500_patch\images\sentinel2_patch_00039.png,39,ccsds_wavelet_proxy_q24,0.47619047619047616,97298,23.984914869134535,786432,0.9498042559789139,0.9532034993171692,82.00026070406973,0.9574088256402006
94.99791463216147,19.991662006202652,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00040.png,40,jpeg2000_rate_20,1.0,39338,32.11408210928504,786432,1.0,1.0,100.0,0.9961100877966923
93.4716542561849,15.317816170312225,0.9433505535125732,datasets\sentinel2_500_patch\images\sentinel2_patch_00040.png,40,ccsds_wavelet_proxy_q24,0.7045454545454546,51341,26.076187843940012,786432,0.8542547635493708,0.9573528170585632,86.55998975353157,0.9869736190901767
94.99791463216147,19.991662006202652,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00041.png,41,jpeg2000_rate_20,1.0,39338,35.64522475816169,786432,1.0,1.0,100.0,0.9979755388221672
95.24358113606772,21.024220713254557,0.9561500549316406,datasets\sentinel2_500_patch\images\sentinel2_patch_00041.png,41,ccsds_wavelet_proxy_q24,1.0,37406,27.147173222073718,786432,0.85,0.9706037640571594,96.15807747840883,0.9882742155360279
95.00083923339844,20.003357497138495,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00042.png,42,jpeg2000_rate_20,1.0,39315,32.46437342402143,786432,1.0,1.0,100.0,0.9965958844011781
93.63021850585938,15.699125643789676,0.9476658701896667,datasets\sentinel2_500_patch\images\sentinel2_patch_00042.png,42,ccsds_wavelet_proxy_q24,0.8333333333333334,50094,26.24781945020171,786432,0.8436222678513173,0.9626785516738892,90.59642851957764,0.9882781148488348
95.00617980957031,20.024749828126193,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00043.png,43,jpeg2000_rate_20,0.9534883720930233,39273,31.323031097519085,786432,1.0,1.0,98.60465116279072,0.9942242420071568
93.11777750651041,14.530189934225113,0.9003235697746277,datasets\sentinel2_500_patch\images\sentinel2_patch_00043.png,43,ccsds_wavelet_proxy_q24,0.7906976744186046,54124,25.872271144604284,786432,0.7670027646771833,0.9258130788803101,85.9201622479213,0.9823910036733157
95.00033060709634,20.00132251583204,0.9900839924812317,datasets\sentinel2_500_patch\images\sentinel2_patch_00044.png,44,jpeg2000_rate_20,0.9259259259259259,39319,29.185817105361338,786432,0.93994140625,0.987169086933136,96.52393327818977,0.9908594788551282
91.50390625,11.770114942528735,0.9820600152015686,datasets\sentinel2_500_patch\images\sentinel2_patch_00044.png,44,ccsds_wavelet_proxy_q24,0.5185185185185185,66816,25.144275334770413,786432,0.9470672607421875,0.9845098257064819,83.99882528516983,0.980394784082207
95.0036366780599,20.014557300282494,0.9671770930290222,datasets\sentinel2_500_patch\images\sentinel2_patch_00045.png,45,jpeg2000_rate_20,0.9672131147540983,39293,36.15619995766323,786432,0.8415218283837416,0.9666090607643127,95.45087666290752,0.9955587139524561
96.34056091308594,27.32659230689044,0.9305548071861267,datasets\sentinel2_500_patch\images\sentinel2_patch_00045.png,45,ccsds_wavelet_proxy_q24,0.7377049180327869,28779,26.748345846871903,786432,0.5904612015875188,0.9188386797904968,83.63472544011381,0.9705859780875932
95.01139322916666,20.045676998368677,0.9769664406776428,datasets\sentinel2_500_patch\images\sentinel2_patch_00046.png,46,jpeg2000_rate_20,1.0,39232,39.67134444297201,786432,0.8798727128082736,0.9740795493125916,97.3589757414403,0.9978250619214278
97.28291829427084,36.80419318607263,0.9706715941429138,datasets\sentinel2_500_patch\images\sentinel2_patch_00046.png,46,ccsds_wavelet_proxy_q24,0.6382978723404256,21368,27.854863144631594,786432,0.511376292760541,0.9784219264984131,82.65800139350301,0.9755181902193867
95.00236511230469,20.0094649263415,0.9535202980041504,datasets\sentinel2_500_patch\images\sentinel2_patch_00047.png,47,jpeg2000_rate_20,0.95,39303,36.43389121361137,786432,0.7335061459988294,0.9463221430778503,92.90231624171132,0.9959158742189269
96.36217753092447,27.48897200181761,0.952623724937439,datasets\sentinel2_500_patch\images\sentinel2_patch_00047.png,47,ccsds_wavelet_proxy_q24,0.6333333333333333,28609,27.005961824373813,786432,0.5639267497282382,0.9626398086547852,81.99701266787567,0.9730189621769842
94.99931335449219,19.9972537951026,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00048.png,48,jpeg2000_rate_20,1.0,39327,35.377288342598796,786432,1.0,1.0,100.0,0.9937671820773952
96.28931681315103,26.949215269686793,0.9532511830329895,datasets\sentinel2_500_patch\images\sentinel2_patch_00048.png,48,ccsds_wavelet_proxy_q24,0.6923076923076923,29182,26.564909791892852,786432,0.6778134382441247,0.9506614804267883,84.69064208152737,0.9634878619709937
95.00910441080728,20.036484076433123,0.9661784172058105,datasets\sentinel2_500_patch\images\sentinel2_patch_00049.png,49,jpeg2000_rate_20,1.0,39250,33.02388399471852,786432,0.8911805146336672,0.9707916378974915,96.97477459251894,0.9887274266884207
95.19195556640625,20.798476674071722,0.9378758072853088,datasets\sentinel2_500_patch\images\sentinel2_patch_00049.png,49,ccsds_wavelet_proxy_q24,0.40384615384615385,37812,25.881719887816317,786432,0.7857657303738623,0.9574551582336426,76.63717737520845,0.9543126568705541
95.01469930013022,20.058970565729734,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00050.png,50,jpeg2000_rate_20,1.0,39206,25.95261149293236,786432,1.0,1.0,100.0,0.9731446325726149
87.81992594401041,8.210130705307554,0.8891448974609375,datasets\sentinel2_500_patch\images\sentinel2_patch_00050.png,50,ccsds_wavelet_proxy_q24,0.26666666666666666,95788,23.515663641758632,786432,0.7789199140840749,0.9204917550086975,69.76483013945222,0.9620461093721981
95.00033060709634,20.00132251583204,0.9449498057365417,datasets\sentinel2_500_patch\images\sentinel2_patch_00051.png,51,jpeg2000_rate_20,1.0,39319,26.870474102839502,786432,0.817169189453125,0.9358183145523071,94.68605041503908,0.9828048911124175
88.63868713378906,8.80179968438371,0.8994559049606323,datasets\sentinel2_500_patch\images\sentinel2_patch_00051.png,51,ccsds_wavelet_proxy_q24,0.23529411764705882,89349,24.073931210047725,786432,0.78656005859375,0.895756185054779,68.81778401487016,0.973283566189035
95.04877726236978,20.197031177769787,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00052.png,52,jpeg2000_rate_20,1.0,38938,25.965750328147294,786432,1.0,1.0,100.0,0.9732093454676762
87.95789082845053,8.30419310898282,0.9294145107269287,datasets\sentinel2_500_patch\images\sentinel2_patch_00052.png,52,ccsds_wavelet_proxy_q24,0.7692307692307693,94703,23.48141278304981,786432,0.8745183447813704,0.9501463770866394,88.00161449554675,0.9612001352623811
95.01724243164062,20.0692083907518,0.92568439245224,datasets\sentinel2_500_patch\images\sentinel2_patch_00053.png,53,jpeg2000_rate_20,1.0,39186,27.86877084601531,786432,0.8087088224157516,0.9346233010292053,93.80692994283125,0.9855736984236779
89.88672892252603,9.88799758593809,0.8782421946525574,datasets\sentinel2_500_patch\images\sentinel2_patch_00053.png,53,ccsds_wavelet_proxy_q24,0.46153846153846156,79534,24.50873814632049,786432,0.7877697841726619,0.8908206224441528,74.66995192286583,0.9747493715695814
94.9981689453125,19.99267846247712,0.9517512321472168,datasets\sentinel2_500_patch\images\sentinel2_patch_00054.png,54,jpeg2000_rate_20,0.7391304347826086,39336,27.157692136839657,786432,0.8487951609191624,0.9614912271499634,87.96173848155784,0.980108134436139
89.49089050292969,9.515554103597227,0.8492692112922668,datasets\sentinel2_500_patch\images\sentinel2_patch_00054.png,54,ccsds_wavelet_proxy_q24,0.5217391304347826,82647,23.9914826116437,786432,0.7330122620730465,0.8789660334587097,74.53238565463882,0.9661197906519144
95.02944946289062,20.118495778971603,0.9396519064903259,datasets\sentinel2_500_patch\images\sentinel2_patch_00055.png,55,jpeg2000_rate_20,0.6923076923076923,39090,34.723370156192715,786432,0.8104149715215623,0.938346803188324,85.22639280782592,0.9705164508715647
98.00809224446616,50.20312799233961,0.8163948059082031,datasets\sentinel2_500_patch\images\sentinel2_patch_00055.png,55,ccsds_wavelet_proxy_q24,0.5384615384615384,15665,26.85452458750724,786432,0.9731489015459723,0.8096285462379456,74.73369833039291,0.8384260157560398
95.01215616861978,20.048743180543518,0.961798369884491,datasets\sentinel2_500_patch\images\sentinel2_patch_00056.png,56,jpeg2000_rate_20,0.5,39226,35.43628335894411,786432,0.8657243816254417,0.9663689732551575,81.45655807673722,0.9836711209923312
