dataset,checkpoint,image,semantic_utility_score,detector_retention,object_retention,relevance_retention,region_preservation,psnr,ssim,lpips,compression_ratio,bandwidth_saved_percent,semantic_token_count,total_token_count,inference_latency_ms
cems_hls,mixed_domain,0ff78985c905f8a6c4c4d4f9a858876d90004fef_satellite.tif,100.0,1.0,1.0,1.0,1.0,23.529651303482947,0.9696204309758754,,531.4794038501345,99.81184595437644,3277,4096,508.8573999964865
cems_hls,mixed_regularized,0ff78985c905f8a6c4c4d4f9a858876d90004fef_satellite.tif,100.0,1.0,1.0,1.0,1.0,23.734817618777058,0.9714771769014293,,541.3402909550917,99.81527331020648,3277,4096,505.07959999958985
cems_hls,original,11d71d8f10eeed62b0ea69cdfe375e9484fdfd57_satellite.tif,98.07246580806415,0.9800224304199219,1.0,0.9716248512268066,0.9439071566731141,23.991461678815917,0.9645644770701615,,715.8653846153846,99.86030893216923,3277,4096,444.7933999981615
cems_hls,cems_only,11d71d8f10eeed62b0ea69cdfe375e9484fdfd57_satellite.tif,97.13300589436031,0.9631212949752808,1.0,0.9603883624076843,0.9400386847195358,24.72486558017563,0.9747523467833441,,717.0144462279294,99.86053279606,3277,4096,426.8104000002495
cems_hls,mixed_domain,11d71d8f10eeed62b0ea69cdfe375e9484fdfd57_satellite.tif,94.61446508448176,0.9318864941596985,1.0,0.9307800531387329,0.8723404255319149,24.53338651704374,0.9714025824163042,,717.2447013487476,99.86057756883815,3277,4096,429.88209999748506
cems_hls,mixed_regularized,11d71d8f10eeed62b0ea69cdfe375e9484fdfd57_satellite.tif,96.9407720053911,0.9629110097885132,1.0,0.9608684182167053,0.9206963249516441,24.72301776598236,0.9730080468224557,,713.5782747603834,99.85986120438774,3277,4096,444.8731000011321
cems_hls,original,13fcf3edc84e617e2232fd36056f06389cf95022_satellite.tif,98.46119880676272,0.9938522577285767,1.0,0.9778358936309814,0.9150390625,19.16172989223095,0.8833077714310931,,560.2831465017395,99.82151881486286,3277,4096,570.9709999937331
cems_hls,cems_only,13fcf3edc84e617e2232fd36056f06389cf95022_satellite.tif,99.36861872673035,0.9933760762214661,1.0,0.9816787838935852,1.0,19.477227345594454,0.8911139420912926,,546.2417561710948,99.81693087562373,3277,4096,536.2870000026305
cems_hls,mixed_domain,13fcf3edc84e617e2232fd36056f06389cf95022_satellite.tif,95.78694939613345,0.9429230690002441,1.0,0.9367044568061829,0.93359375,19.608119976431,0.8929727620401858,,544.1909142106251,99.81624095994867,3277,4096,535.6766999975662
cems_hls,mixed_regularized,13fcf3edc84e617e2232fd36056f06389cf95022_satellite.tif,97.22774505615237,0.9634352326393127,1.0,0.9569777250289917,0.955078125,19.724665946273262,0.8935172520576298,,547.1696866742167,99.8172413376775,3277,4096,523.9536000008229
cems_hls,original,15c2b7d2fdd3407ab45aac87ca735904f183358f_satellite.tif,100.0,1.0,1.0,1.0,1.0,20.008713798811083,0.9046510968702324,,560.912152846169,99.82171896349084,3277,4096,583.7194999985513
cems_hls,cems_only,15c2b7d2fdd3407ab45aac87ca735904f183358f_satellite.tif,100.0,1.0,1.0,1.0,1.0,19.897010813028086,0.9034567169644424,,551.248741773132,99.8185936902489,3277,4096,542.881800000032
cems_hls,mixed_domain,15c2b7d2fdd3407ab45aac87ca735904f183358f_satellite.tif,100.0,1.0,1.0,1.0,1.0,11.062094396165673,0.20811173690800736,,544.3989676926018,99.8163111873194,3277,4096,572.6406000030693
cems_hls,mixed_regularized,15c2b7d2fdd3407ab45aac87ca735904f183358f_satellite.tif,100.0,1.0,1.0,1.0,1.0,20.214972931320716,0.906399126918206,,547.6444230769231,99.81739976563962,3277,4096,561.8749999994179
cems_hls,original,1711a4e1785078f0db6aed4dd9135ed9ede9ea79_satellite.tif,100.0,1.0,1.0,1.0,1.0,11.633063901179108,0.3380313168236283,,566.1192484662577,99.82335877066375,3277,4096,563.5888999968302
cems_hls,cems_only,1711a4e1785078f0db6aed4dd9135ed9ede9ea79_satellite.tif,100.0,1.0,1.0,1.0,1.0,12.244274699311251,0.4147002886137022,,558.6223987892546,99.8209882020185,3277,4096,542.8517000036663
cems_hls,mixed_domain,1711a4e1785078f0db6aed4dd9135ed9ede9ea79_satellite.tif,100.0,1.0,1.0,1.0,1.0,12.594887880990555,0.43628828845771356,,550.8073120686439,99.81844830704148,3277,4096,540.5910000044969
cems_hls,mixed_regularized,1711a4e1785078f0db6aed4dd9135ed9ede9ea79_satellite.tif,100.0,1.0,1.0,1.0,1.0,12.330926986059412,0.41793292543770805,,553.2842420835675,99.81926107343412,3277,4096,544.6168000053149
cems_hls,original,17a7c59c0eac2673bedbb6281b1a4f1c792ae4be_satellite.tif,91.94831876754763,0.9877411723136902,0.76,1.0,0.9638671875,20.163083126001638,0.8649865303632249,,554.036837029894,99.81950658635608,3277,4096,571.2348000015481
cems_hls,cems_only,17a7c59c0eac2673bedbb6281b1a4f1c792ae4be_satellite.tif,100.0,1.0,1.0,1.0,1.0,20.036983960963056,0.8646122542144694,,545.2042133232112,99.816582488623,3277,4096,550.3342000010889
cems_hls,mixed_domain,17a7c59c0eac2673bedbb6281b1a4f1c792ae4be_satellite.tif,100.0,1.0,1.0,1.0,1.0,20.38258132555648,0.8663484607144545,,536.648795068186,99.8136583908899,3277,4096,546.6367999979411
cems_hls,mixed_regularized,17a7c59c0eac2673bedbb6281b1a4f1c792ae4be_satellite.tif,97.60000000000002,1.0,0.92,1.0,1.0,20.3941493438267,0.8670767654775444,,538.6613538346147,99.81435460463588,3277,4096,496.7324000026565
cems_hls,original,1c805ec597141c129c019dae64aed9188913de87_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.665384374550904,0.8009685116506539,,527.4128913443831,99.8103952299211,3277,4096,579.7750999990967
cems_hls,cems_only,1c805ec597141c129c019dae64aed9188913de87_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.987047169950216,0.8028290715129778,,517.4077687443541,99.80672883933947,3277,4096,610.7966999989003
cems_hls,mixed_domain,1c805ec597141c129c019dae64aed9188913de87_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.266289147449427,0.8043760670355756,,512.6838524883638,99.80494802105694,3277,4096,541.0893000007491
cems_hls,mixed_regularized,1c805ec597141c129c019dae64aed9188913de87_satellite.tif,100.0,1.0,1.0,1.0,1.0,18.260852732967635,0.8061956877330321,,512.2253621892327,99.80477343102926,3277,4096,525.254699998186
cems_hls,original,20fc0d00954cf6c136d93400f32f6693cc130134_satellite.tif,100.0,1.0,1.0,1.0,1.0,17.170314267811325,0.8038723810514081,,542.8400995787055,99.81578369011868,3277,4096,541.0768000001553
