dataset,checkpoint,n_images,semantic_utility_score_mean,semantic_utility_score_std,detector_retention_mean,detector_retention_std,psnr_mean,psnr_std,ssim_mean,ssim_std,compression_ratio_mean,compression_ratio_std,bandwidth_saved_percent_mean,bandwidth_saved_percent_std,inference_latency_ms_mean,inference_latency_ms_std
sentinel2_patches,mixed_regularized,500,81.15921684029259,14.45534601380405,0.8402984213680029,0.17882994733037766,22.63125987960227,4.533261871436147,0.8354251607528097,0.11095483511856519,68.59547394895812,5.100393299218647,98.53427541123051,0.1071727355465168,131.88331879979523,24.556409443893035
sentinel2_patches,original,500,80.46972028650501,14.434024346789569,0.8641930223572999,0.17234365096070822,21.305112693770855,3.8357036791620107,0.817025793803711,0.11648888377751941,69.76079153123534,5.166395928347302,98.55878589438782,0.10540087119722287,141.25473060006334,72.44877372960842
