dataset,checkpoint,n_images,semantic_utility_score_mean,semantic_utility_score_std,detector_retention_mean,detector_retention_std,psnr_mean,psnr_std,ssim_mean,ssim_std,compression_ratio_mean,compression_ratio_std,bandwidth_saved_percent_mean,bandwidth_saved_percent_std,inference_latency_ms_mean,inference_latency_ms_std
cems_hls,cems_only,80,97.32073628026777,5.360262220344622,0.983401245623827,0.04615899022372839,19.250410731720653,2.594305223204115,0.8476471035812192,0.08791999075260246,546.9952105521476,49.448321309729444,99.8158878206342,0.014671175765986283,500.6040524997843,36.157800121045796
cems_hls,mixed_domain,80,96.42227921829891,6.269162257110125,0.9623158730566501,0.06204225219516938,18.886985999008346,2.9874427474668477,0.8196239446166629,0.14989671534349894,542.3672160363734,51.084334145157214,99.81423535704423,0.015109010228894042,502.06326125007763,35.82610478617505
cems_hls,original,80,95.52675516291657,5.745635685868843,0.9863136693835258,0.04583497318328682,18.78213383131702,2.8920361885356236,0.8295502615989019,0.11956805471686385,555.7233430864925,47.08669316174539,99.81891662629687,0.013744224574828944,514.3712375000177,57.13876763989417
sentinel2_patches,cems_only,80,68.2457716197144,19.80953575000038,0.6367296483367682,0.23542932874374398,23.33277937007166,5.457297977221165,0.8520009709916468,0.08474477205879244,63.4241274946535,2.8809185232655565,98.4200485089461,0.07298296101702684,127.3754950003422,11.519068310391997
sentinel2_patches,mixed_domain,80,81.4993998763872,15.90160692961622,0.8038378600031137,0.1767265297240259,25.255260975998187,4.673293750976338,0.8792734420676904,0.06958063828633004,62.709000194634655,3.01269346302518,98.40164541765466,0.07790641128972406,131.71978875052446,25.984628142933236
sentinel2_patches,original,80,78.85167930030687,15.69150787902341,0.8121688734740019,0.17425187869094633,23.564386164214078,4.622314155523625,0.8611559022436005,0.08459167465183592,63.951160077779925,3.298650631172137,98.43204772750053,0.08402010236989395,131.0173400000167,24.284057528999792
